item_id,timestamp,value
ts1,2021-04-17 17:00:00,570.0225
ts1,2021-04-17 18:00:00,692.0158332999999
ts1,2021-04-17 19:00:00,629.2175
ts1,2021-04-17 20:00:00,620.7380555999999
ts1,2021-04-17 21:00:00,843.3180556
ts1,2021-04-17 22:00:00,671.3047222
ts1,2021-04-17 23:00:00,585.7522222
ts1,2021-04-18 00:00:00,662.9586111000001
ts1,2021-04-18 01:00:00,511.7286111
ts1,2021-04-18 02:00:00,623.675
ts1,2021-04-18 03:00:00,621.4925
ts1,2021-04-18 04:00:00,625.5533333
ts1,2021-04-18 05:00:00,625.7219444
ts1,2021-04-18 06:00:00,609.6236111000001
ts1,2021-04-18 07:00:00,585.5508332999999
ts1,2021-04-18 08:00:00,603.4538888999999
ts1,2021-04-18 09:00:00,580.4791667000001
ts1,2021-04-18 10:00:00,548.8108333
ts1,2021-04-18 11:00:00,553.9122222
ts1,2021-04-18 12:00:00,559.0333333
ts1,2021-04-18 13:00:00,536.6877778
ts1,2021-04-18 14:00:00,586.6463888999999
ts1,2021-04-18 15:00:00,647.9961111
ts1,2021-04-18 16:00:00,573.3408333
ts1,2021-04-18 17:00:00,584.6813889
ts1,2021-04-18 18:00:00,679.2677778
ts1,2021-04-18 19:00:00,652.7369444
ts1,2021-04-18 20:00:00,628.67
ts1,2021-04-18 21:00:00,873.3297222000001
ts1,2021-04-18 22:00:00,667.8633332999999
ts1,2021-04-18 23:00:00,569.8072222
ts1,2021-04-19 00:00:00,682.3777778
ts1,2021-04-19 01:00:00,633.0711111
ts1,2021-04-19 02:00:00,653.7586111
ts1,2021-04-19 03:00:00,676.3386111000001
ts1,2021-04-19 04:00:00,647.4525
ts1,2021-04-19 05:00:00,672.6469444
ts1,2021-04-19 06:00:00,679.4869444
ts1,2021-04-19 07:00:00,708.4847222
ts1,2021-04-19 08:00:00,759.645
ts1,2021-04-19 09:00:00,757.3211111
ts1,2021-04-19 10:00:00,701.9127778
ts1,2021-04-19 11:00:00,712.4363889
ts1,2021-04-19 12:00:00,693.3858333
ts1,2021-04-19 13:00:00,719.7552778
ts1,2021-04-19 14:00:00,752.7986111
ts1,2021-04-19 15:00:00,807.3925
ts1,2021-04-19 16:00:00,737.1744444
ts1,2021-04-19 17:00:00,767.1608332999999
ts1,2021-04-19 18:00:00,849.0516667000002
ts1,2021-04-19 19:00:00,773.1025
ts1,2021-04-19 20:00:00,678.3752778
ts1,2021-04-19 21:00:00,935.3330556
ts1,2021-04-19 22:00:00,713.4711111
ts1,2021-04-19 23:00:00,667.3013889
ts1,2021-04-20 00:00:00,745.4961111
ts1,2021-04-20 01:00:00,671.3747222
ts1,2021-04-20 02:00:00,633.2486111000001
ts1,2021-04-20 03:00:00,638.0683333
ts1,2021-04-20 04:00:00,681.4808333
ts1,2021-04-20 05:00:00,713.9866667
ts1,2021-04-20 06:00:00,722.5097222
ts1,2021-04-20 07:00:00,737.2783333
ts1,2021-04-20 08:00:00,729.1522222
ts1,2021-04-20 09:00:00,683.6483333
ts1,2021-04-20 10:00:00,695.3127778
ts1,2021-04-20 11:00:00,700.0244444
ts1,2021-04-20 12:00:00,736.7772222
ts1,2021-04-20 13:00:00,712.2269444
ts1,2021-04-20 14:00:00,726.2280556
ts1,2021-04-20 15:00:00,773.9833332999999
ts1,2021-04-20 16:00:00,735.0494444
ts1,2021-04-20 17:00:00,721.8472222
ts1,2021-04-20 18:00:00,764.4458333
ts1,2021-04-20 19:00:00,784.1075
ts1,2021-04-20 20:00:00,673.5275
ts1,2021-04-20 21:00:00,757.9922222
ts1,2021-04-20 22:00:00,691.8538888999999
ts1,2021-04-20 23:00:00,685.2527778
ts1,2021-04-21 00:00:00,733.6063889
ts1,2021-04-21 01:00:00,683.8219444
ts1,2021-04-21 02:00:00,632.1086111000001
ts1,2021-04-21 03:00:00,679.8716667
ts1,2021-04-21 04:00:00,667.5461111000001
ts1,2021-04-21 05:00:00,728.0413888999999
ts1,2021-04-21 06:00:00,670.5827778
ts1,2021-04-21 07:00:00,693.6866667
ts1,2021-04-21 08:00:00,717.3063889
ts1,2021-04-21 09:00:00,690.6286111000001
ts1,2021-04-21 10:00:00,708.2463888999999
ts1,2021-04-21 11:00:00,709.5183333
ts1,2021-04-21 12:00:00,730.3797222000001
ts1,2021-04-21 13:00:00,811.9166667000001
ts1,2021-04-21 14:00:00,715.9605556
ts1,2021-04-21 15:00:00,739.9711111
ts1,2021-04-21 16:00:00,706.0569444
ts1,2021-04-21 17:00:00,722.6172222
ts1,2021-04-21 18:00:00,722.5494444
ts1,2021-04-21 19:00:00,746.1713888999999
ts1,2021-04-21 20:00:00,675.2458333
ts1,2021-04-21 21:00:00,960.9866667000001
ts1,2021-04-21 22:00:00,744.5383333
ts1,2021-04-21 23:00:00,683.1994444000001
ts1,2021-04-22 00:00:00,722.0983332999999
ts1,2021-04-22 01:00:00,640.0477778
ts1,2021-04-22 02:00:00,624.6227778
ts1,2021-04-22 03:00:00,629.83
ts1,2021-04-22 04:00:00,645.1961111
ts1,2021-04-22 05:00:00,742.0230556
ts1,2021-04-22 06:00:00,756.4088889
ts1,2021-04-22 07:00:00,710.9536111000001
ts1,2021-04-22 08:00:00,716.7530556
ts1,2021-04-22 09:00:00,814.115
ts1,2021-04-22 10:00:00,681.1383333
ts1,2021-04-22 11:00:00,702.6447222
ts1,2021-04-22 12:00:00,715.5872222
ts1,2021-04-22 13:00:00,659.1841667
ts1,2021-04-22 14:00:00,694.7638889
ts1,2021-04-22 15:00:00,748.8994444
ts1,2021-04-22 16:00:00,687.4063888999999
ts1,2021-04-22 17:00:00,734.6086111000001
ts1,2021-04-22 18:00:00,810.5925
ts1,2021-04-22 19:00:00,741.2394444
ts1,2021-04-22 20:00:00,682.1988888999999
ts1,2021-04-22 21:00:00,953.6119444
ts1,2021-04-22 22:00:00,738.8277778
ts1,2021-04-22 23:00:00,681.8069444
ts1,2021-04-23 00:00:00,713.3319444
ts1,2021-04-23 01:00:00,650.0061111
ts1,2021-04-23 02:00:00,622.2652778
ts1,2021-04-23 03:00:00,612.8425
ts1,2021-04-23 04:00:00,625.3888889
ts1,2021-04-23 05:00:00,673.7491667
ts1,2021-04-23 06:00:00,630.9375
ts1,2021-04-23 07:00:00,655.3180556
ts1,2021-04-23 08:00:00,647.6241667
ts1,2021-04-23 09:00:00,641.3263889
ts1,2021-04-23 10:00:00,625.9052778
ts1,2021-04-23 11:00:00,662.3311111
ts1,2021-04-23 12:00:00,637.0861111
ts1,2021-04-23 13:00:00,604.0344444
ts1,2021-04-23 14:00:00,592.3069444
ts1,2021-04-23 15:00:00,658.6444444
ts1,2021-04-23 16:00:00,627.53
ts1,2021-04-23 17:00:00,644.1111111
ts1,2021-04-23 18:00:00,712.5680556
ts1,2021-04-23 19:00:00,687.2661111000001
ts1,2021-04-23 20:00:00,648.3005555999999
ts1,2021-04-23 21:00:00,908.5347222000001
ts1,2021-04-23 22:00:00,691.9808333
ts1,2021-04-23 23:00:00,623.7872222
ts1,2021-04-24 00:00:00,669.3483332999999
ts1,2021-04-24 01:00:00,619.6941667
ts1,2021-04-24 02:00:00,590.5683333
ts1,2021-04-24 03:00:00,582.9380556
ts1,2021-04-24 04:00:00,596.155
ts1,2021-04-24 05:00:00,653.4719444
ts1,2021-04-24 06:00:00,570.2241667000001
ts1,2021-04-24 07:00:00,585.1133332999999
ts1,2021-04-24 08:00:00,589.4888889
ts1,2021-04-24 09:00:00,588.9194444
ts1,2021-04-24 10:00:00,585.9961111
ts1,2021-04-24 11:00:00,625.1238889
ts1,2021-04-24 12:00:00,539.3175
ts1,2021-04-24 13:00:00,554.1861111000001
